n,k,M,r,Tp,Tc,f,cl,cm,cu,cv
4096,8,246946,12,142861456,19950521,1,4096,4096,4096,0
8192,1,482606,14,359693098,204651149,1,8192,8192,8192,0
8192,1,483338,14,374104889,205048277,1,8192,8192,8192,0
8192,1,485900,12,363498134,207482113,1,8192,8192,8192,0
8192,2,490919,14,197280966,129074116,1,8192,8192,8192,0
8192,2,491668,14,196600634,129980589,1,8192,8192,8192,0
8192,2,494185,12,199050237,132286613,1,8192,8192,8192,0
8192,4,505940,14,222738165,57138572,1,8192,8192,8192,0
8192,4,506681,14,207635100,57899553,1,8192,8192,8192,0
8192,4,509102,12,229690781,56467451,1,8192,8192,8192,0
8192,8,526939,14,171591488,35482897,1,8192,8192,8192,0
8192,8,527668,14,212937617,35479905,1,8192,8192,8192,0
8192,8,529767,12,194797753,37359150,1,8192,8192,8192,0
1024,16,65718,12,319719649,14819863,1,1024,1024,1024,0
1024,16,66317,12,270081211,13019300,1,1024,1024,1024,0
1024,16,68228,14,265801888,13758073,1,1024,1024,1024,0
1024,32,104852,12,1341446248,37041626,1,1024,1024,1024,0
1024,32,105472,12,1708956029,52807666,1,1024,1024,1024,0
1024,32,113297,14,1428335353,34627981,1,1024,1024,1024,0
16384,1,1029670,14,811023255,482812044,1,16384,16384,16384,0
16384,1,1036308,14,811702868,479883880,1,16384,16384,16384,0
16384,1,1039786,14,854230409,485663722,1,16384,16384,16384,0
16384,2,1046168,14,441613251,303560883,1,16384,16384,16384,0
16384,2,1052808,14,441772194,303501402,1,16384,16384,16384,0
16384,2,1056296,14,443632385,305077929,1,16384,16384,16384,0
16384,4,1076306,14,408360388,112942864,1,16384,16384,16384,0
16384,4,1082889,14,324150185,122547653,1,16384,16384,16384,0
16384,4,1086442,14,384966386,132063371,1,16384,16384,16384,0
16384,8,1117397,14,244636905,78208784,1,16384,16384,16384,0
16384,8,1124084,14,249667344,77452457,1,16384,16384,16384,0
16384,8,1127756,14,233086280,76622864,1,16384,16384,16384,0
2048,16,131015,14,308231754,15983719,1,2048,2048,2048,0
2048,16,131765,14,264335564,15599196,1,2048,2048,2048,0
2048,16,132815,15,263577890,16296896,2,1,1024,2047,1.04653e+06
2048,32,178069,14,1722648040,39376980,1,2048,2048,2048,0
2048,32,178915,14,1644787537,38597149,1,2048,2048,2048,0
2048,32,183085,15,1706840049,40736834,2,1,1024,2047,1.04653e+06
32768,1,2204252,14,1878826990,1106729966,1,32768,32768,32768,0
32768,1,2206808,14,1860533830,1063330127,1,32768,32768,32768,0
32768,1,2213706,14,1885292969,1116215849,1,32768,32768,32768,0
32768,2,2237085,14,982012976,687622401,1,32768,32768,32768,0
32768,2,2239646,14,1001655921,701328315,1,32768,32768,32768,0
32768,2,2246554,14,993914106,702557751,1,32768,32768,32768,0
32768,4,2297631,14,559203445,229699665,1,32768,32768,32768,0
32768,4,2300402,14,552764353,219421739,1,32768,32768,32768,0
32768,4,2307299,14,546217394,234853791,1,32768,32768,32768,0
32768,8,2382300,14,366101717,147434258,1,32768,32768,32768,0
32768,8,2384875,14,351418590,158097939,1,32768,32768,32768,0
32768,8,2392034,14,372069351,159263698,1,32768,32768,32768,0
4096,16,261234,12,274709041,19387941,1,4096,4096,4096,0
4096,16,263720,13,279462116,20264269,2,1,2048,4095,4.19021e+06
4096,16,263807,12,297549108,20046230,1,4096,4096,4096,0
4096,32,304725,12,1667318331,42419425,1,4096,4096,4096,0
4096,32,307353,12,1677073817,43596001,1,4096,4096,4096,0
4096,32,310413,13,1704601640,44670905,2,1,2048,4095,4.19021e+06
65536,1,4684382,14,4160703712,2590563089,1,65536,65536,65536,0
65536,1,4691420,14,4141417129,2610985836,1,65536,65536,65536,0
65536,1,4693655,15,4227029060,2612873575,2,1,32768,65535,1.07368e+09
65536,2,4749958,14,2208909832,1623046629,1,65536,65536,65536,0
65536,2,4756977,14,2213500495,1622408915,1,65536,65536,65536,0
65536,2,4759250,15,2208232239,1608316544,2,1,32768,65535,1.07368e+09
65536,4,4872542,14,963599723,513285424,1,65536,65536,65536,0
65536,4,4879548,14,951236625,544555515,1,65536,65536,65536,0
65536,4,4881994,15,959502307,503334370,2,1,32768,65535,1.07368e+09
65536,8,5047652,14,585519647,318897551,1,65536,65536,65536,0
65536,8,5054908,14,586842219,309937521,1,65536,65536,65536,0
65536,8,5057847,15,594927846,300489868,2,1,32768,65535,1.07368e+09
8192,16,553939,14,276797855,29674805,1,8192,8192,8192,0
8192,16,554899,14,287298788,45552754,1,8192,8192,8192,0
8192,16,555526,12,294058436,29668336,1,8192,8192,8192,0
8192,32,605229,12,1703857352,60136571,1,8192,8192,8192,0
8192,32,609827,14,1689285142,65103912,1,8192,8192,8192,0
8192,32,610593,14,1735144536,56738549,1,8192,8192,8192,0
131072,1,9918186,14,9443353702,6033942619,1,131072,131072,131072,0
131072,1,9918416,14,9513984109,5992113140,1,131072,131072,131072,0
131072,1,9936982,16,9453417963,6055628210,3,1,43690.7,131070,3.81757e+09
131072,2,10049243,14,9904677420,11892518266,1,131072,131072,131072,0
131072,2,10049487,14,5007875617,3670630526,1,131072,131072,131072,0
131072,2,10068070,16,5039313204,3706779655,3,1,43690.7,131070,3.81757e+09
131072,4,10297170,14,1936076553,1109564795,1,131072,131072,131072,0
131072,4,10297183,14,1958064041,1126418014,1,131072,131072,131072,0
131072,4,10316306,16,1941187399,1131298152,3,1,43690.7,131070,3.81757e+09
131072,8,10659876,14,1248878619,826503203,1,131072,131072,131072,0
131072,8,10660160,14,1074327894,681267779,1,131072,131072,131072,0
131072,8,10681000,16,1087632926,694503640,3,1,43690.7,131070,3.81757e+09
16384,16,1163426,14,343452159,54419841,1,16384,16384,16384,0
16384,16,1170694,14,308829426,52452237,1,16384,16384,16384,0
16384,16,1174473,14,310348444,52492540,1,16384,16384,16384,0
16384,32,1226288,14,1491234900,280162831,1,16384,16384,16384,0
16384,32,1240312,14,1794939599,75560160,1,16384,16384,16384,0
16384,32,1244384,14,1737359110,81520831,1,16384,16384,16384,0
262144,1,20956666,14,20842617581,13458705775,1,262144,262144,262144,0
262144,1,20960679,15,20498225180,13433141788,2,1,131072,262143,1.71796e+10
262144,1,20970294,14,20981071659,13374503962,1,262144,262144,262144,0
262144,2,21218711,14,11230343749,8332935171,1,262144,262144,262144,0
262144,2,21222766,15,20772199479,8480433043,2,1,131072,262143,1.71796e+10
262144,2,21232370,14,11223499088,8515529902,1,262144,262144,262144,0
262144,4,21719338,14,4038512996,2537364622,1,262144,262144,262144,0
262144,4,21723458,15,4012996784,2587037922,2,1,131072,262143,1.71796e+10
262144,4,21733066,14,4120221621,2600277723,1,262144,262144,262144,0
262144,8,22473145,14,2172142834,1485258367,1,262144,262144,262144,0
262144,8,22477489,15,2186871627,1480380784,2,1,131072,262143,1.71796e+10
262144,8,22487904,14,2185001459,1506540637,1,262144,262144,262144,0
32768,16,2470421,14,391860229,113749656,1,32768,32768,32768,0
32768,16,2473656,14,438196724,115498326,1,32768,32768,32768,0
32768,16,2480527,14,431322074,104290670,1,32768,32768,32768,0
32768,32,2569917,14,1716310118,117719015,1,32768,32768,32768,0
32768,32,2572703,14,1711218184,117980040,1,32768,32768,32768,0
32768,32,2580591,14,1731985420,121340692,1,32768,32768,32768,0
524288,1,44103672,16,44877821384,28490551308,1,524288,524288,524288,0
524288,1,44115866,14,46657595856,30759295765,1,524288,524288,524288,0
524288,1,44116092,14,45745639169,29341916889,1,524288,524288,524288,0
524288,2,44627810,16,50142019173,61417487604,1,524288,524288,524288,0
524288,2,44639992,14,25229232700,19565664793,1,524288,524288,524288,0
524288,2,44640200,14,24978253863,19099419346,1,524288,524288,524288,0
524288,4,45637737,16,8762972002,5780106526,1,524288,524288,524288,0
524288,4,45649405,14,8718049433,5803437571,1,524288,524288,524288,0
524288,4,45649467,14,8665296755,5716581126,1,524288,524288,524288,0
524288,8,47199037,16,6172960399,5545046133,1,524288,524288,524288,0
524288,8,47209294,14,5180699432,4123844698,1,524288,524288,524288,0
524288,8,47209408,14,5037726195,3946882564,1,524288,524288,524288,0
65536,16,5225984,14,535745656,224625337,1,65536,65536,65536,0
65536,16,5233625,14,540968642,240696435,1,65536,65536,65536,0
65536,16,5237153,15,558998837,211956236,2,1,32768,65535,1.07368e+09
65536,32,5392520,14,1898683876,232284380,1,65536,65536,65536,0
65536,32,5399629,14,1809907533,216448018,1,65536,65536,65536,0
65536,32,5406869,15,1817269770,214605251,2,1,32768,65535,1.07368e+09
1048576,1,92497068,16,101118615818,66695331718,1,1048576,1.04858e+06,1048576,0
1048576,1,92523476,16,100095196940,66077079177,1,1048576,1.04858e+06,1048576,0
1048576,1,92575260,16,101557290330,65866730815,1,1048576,1.04858e+06,1048576,0
1048576,2,93545357,16,113765303196,141904114204,1,1048576,1.04858e+06,1048576,0
1048576,2,93571760,16,112478880667,140874575916,1,1048576,1.04858e+06,1048576,0
1048576,2,93623540,16,113007446494,142546539130,1,1048576,1.04858e+06,1048576,0
1048576,4,95578225,16,19214108595,13479488543,1,1048576,1.04858e+06,1048576,0
1048576,4,95604406,16,19324025416,13336758156,1,1048576,1.04858e+06,1048576,0
1048576,4,95656665,16,19298048154,13210946024,1,1048576,1.04858e+06,1048576,0
1048576,8,98793109,16,14106837748,14343790210,1,1048576,1.04858e+06,1048576,0
1048576,8,98821607,16,10151721766,8132313355,1,1048576,1.04858e+06,1048576,0
1048576,8,98874309,16,13150324711,12224623889,1,1048576,1.04858e+06,1048576,0
131072,16,11032132,14,771900962,472557550,1,131072,131072,131072,0
131072,16,11032605,14,984628940,777774865,1,131072,131072,131072,0
131072,16,11055142,16,777081126,434106783,3,1,43690.7,131070,3.81757e+09
131072,32,11345554,14,2194309964,526126798,1,131072,131072,131072,0
131072,32,11346097,14,2130557439,535690801,1,131072,131072,131072,0
131072,32,11374953,16,2160442258,532960348,3,1,43690.7,131070,3.81757e+09
262144,16,23260448,14,1375447350,925557223,1,262144,262144,262144,0
262144,16,23265975,15,1376054599,918630506,2,1,131072,262143,1.71796e+10
262144,16,23274143,14,1388457802,928111951,1,262144,262144,262144,0
262144,32,22529232,14,3721216747,4860313881,1,262144,262144,262144,0
262144,32,23900733,15,2592407227,1060651437,2,1,131072,262143,1.71796e+10
262144,32,23907503,14,2592822359,1054174567,1,262144,262144,262144,0
524288,16,48864332,16,2697222233,2179556225,1,524288,524288,524288,0
524288,16,48876073,14,2708498699,2203977484,1,524288,524288,524288,0
524288,16,48877441,14,2762235435,2249377861,1,524288,524288,524288,0
1048576,16,102313746,16,5649990215,4954701947,1,1048576,1.04858e+06,1048576,0
1048576,16,102345407,16,5610147894,4987899248,1,1048576,1.04858e+06,1048576,0
1048576,16,102398144,16,5616957632,4988908595,1,1048576,1.04858e+06,1048576,0
1048576,32,105121203,16,5764092585,5129733930,1,1048576,1.04858e+06,1048576,0
