n,k,M,r,Tp,Tc,f,cl,cm,cu,cv
524288,1,30246195,33,31670538826,21469371110,16,1,32768,524273,1.61051e+10
524288,1,37179776,16,39113511848,25879896818,1,524288,524288,524288,0
524288,1,44103672,16,44877821384,28490551308,1,524288,524288,524288,0
524288,1,9285318,472100,6599719437,14038702374,212130,1,2.47154,162078,123839
524288,1,9833228,622616,5940055476,4570630758,262313,1,1.99871,12900,704.772
524288,1,9853947,626389,6067578397,4628863735,262586,1,1.99663,5619,202.574
524288,1,9857871,626049,5980550488,4540113497,261705,1,2.00335,3286,124.235
524288,1,9862215,687215,5301983904,4103673038,314880,1,1.66504,136,5.42143
524288,2,16849679,472100,6876626118,41123114582,212130,1,2.47154,162078,123839
524288,2,19679882,622616,6069687105,20677401873,262313,1,1.99871,12900,704.772
524288,2,19750984,626049,3030994154,9347969194,261705,1,2.00335,3286,124.235
524288,2,19754611,626389,6138293218,13243601932,262586,1,1.99663,5619,202.574
524288,2,20799410,687215,5293210762,21827172253,314880,1,1.66504,136,5.42143
524288,2,30765615,33,17339721228,14158299992,16,1,32768,524273,1.61051e+10
524288,2,37702899,16,41948262324,51596348140,1,524288,524288,524288,0
524288,2,44627810,16,50142019173,61417487604,1,524288,524288,524288,0
524288,4,31671283,33,6187834869,4319278494,16,1,32768,524273,1.61051e+10
524288,4,38676333,16,7388783167,5083040813,1,524288,524288,524288,0
524288,4,43165982,472100,1369594324,22238948930,212130,1,2.47154,162078,123839
524288,4,45637737,16,8762972002,5780106526,1,524288,524288,524288,0
524288,4,54205872,622616,1253413003,27831504745,262313,1,1.99871,12900,704.772
524288,4,54450203,626049,1201520971,27863783569,261705,1,2.00335,3286,124.235
524288,4,54478899,626389,1235422903,28156113179,262586,1,1.99663,5619,202.574
524288,4,59088280,687215,1116625007,30358206542,314880,1,1.66504,136,5.42143
524288,8,141020571,472100,968555277,51988147087,212130,1,2.47154,162078,123839
524288,8,182954980,622616,697452386,69147080997,262313,1,1.99871,12900,704.772
524288,8,183876382,626049,753087840,62899341529,261705,1,2.00335,3286,124.235
524288,8,183986874,626389,713447210,62759929058,262586,1,1.99663,5619,202.574
524288,8,201588539,687215,646809367,66780128734,314880,1,1.66504,136,5.42143
524288,8,32802161,33,3557694860,2912249911,16,1,32768,524273,1.61051e+10
524288,8,40046814,16,3937057961,2991502521,1,524288,524288,524288,0
524288,8,47199037,16,6172960399,5545046133,1,524288,524288,524288,0
65536,16,3644947,27,507047342,180169996,10,1,6553.6,65527,3.86429e+08
65536,16,4439200,16,490968442,216107131,1,65536,65536,65536,0
65536,16,5225984,14,535745656,224625337,1,65536,65536,65536,0
65536,16,64629713,58901,299043900,20399856209,26551,1,2.46831,20522,15865.9
65536,16,84423818,77352,356325753,24335942654,32595,1,2.01062,1811,143.034
65536,16,84947868,77846,288655197,23804446726,32603,1,2.01012,780,69.0648
65536,16,86350057,79156,293651776,24112751330,32965,1,1.98805,2042,161.984
65536,16,93578306,85698,293849571,26252998243,39103,1,1.67598,156,6.74595
65536,32,249160686,58901,1694251297,76723120237,26551,1,2.46831,20522,15865.9
65536,32,326614980,77352,1715805351,100076451813,32595,1,2.01062,1811,143.034
65536,32,328671018,77846,1634515042,98933267672,32603,1,2.01012,780,69.0648
65536,32,334162596,79156,1736167913,100627333390,32965,1,1.98805,2042,161.984
65536,32,362089608,85698,1688056119,109057535939,39103,1,1.67598,156,6.74595
65536,32,3636040,27,1440687234,768277467,10,1,6553.6,65527,3.86429e+08
65536,32,4580525,16,1839382509,198637700,1,65536,65536,65536,0
65536,32,5392520,14,1898683876,232284380,1,65536,65536,65536,0
1048576,1,18506440,931592,13825889308,45768119954,422898,1,2.4795,335865,266746
1048576,1,19658385,1243439,12586005966,9952315961,524177,1,2.00042,21820,988.113
1048576,1,19687840,1249194,12779613571,9750483575,524997,1,1.9973,3908,165.829
1048576,1,19689528,1248708,12602525888,9499463770,524299,1,1.99996,7983,266.977
1048576,1,19733759,1374347,11206755512,8435002117,628407,1,1.66863,184,5.66167
1048576,1,63450084,40,69686723916,47189845399,23,1,45590.3,1048554,4.57244e+10
1048576,1,78040617,17,86429027259,57636344090,2,1,524288,1048575,2.74877e+11
1048576,1,92497068,16,101118615818,66695331718,1,1048576,1.04858e+06,1048576,0
1048576,2,33454226,931592,7088654388,33921072943,422898,1,2.4795,335865,266746
1048576,2,39325504,1243439,12834554135,43996455558,524177,1,2.00042,21820,988.113
1048576,2,39431259,1248708,6383692361,18545048798,524299,1,1.99996,7983,266.977
1048576,2,39437881,1249194,12806586336,44542801757,524997,1,1.9973,3908,165.829
1048576,2,41602388,1374347,11350978316,43630127919,628407,1,1.66863,184,5.66167
1048576,2,64491083,40,38745940706,32088408110,23,1,45590.3,1048554,4.57244e+10
1048576,2,79087438,17,95747367636,121066853721,2,1,524288,1048575,2.74877e+11
1048576,2,93545357,16,113765303196,141904114204,1,1048576,1.04858e+06,1048576,0
1048576,4,108280848,1243439,2298907899,55837158016,524177,1,2.00042,21820,988.113
1048576,4,108661342,1248708,2310410563,55501771514,524299,1,1.99996,7983,266.977
1048576,4,108698553,1249194,2362461764,55657587406,524997,1,1.9973,3908,165.829
1048576,4,118165103,1374347,2096262453,61119475232,628407,1,1.66863,184,5.66167
1048576,4,66336898,40,13815768828,10481502868,23,1,45590.3,1048554,4.57244e+10
1048576,4,81057090,17,16507699477,11719543702,2,1,524288,1048575,2.74877e+11
1048576,4,85421932,931592,2490307173,46983435277,422898,1,2.4795,335865,266746
1048576,4,95578225,16,19214108595,13479488543,1,1048576,1.04858e+06,1048576,0
1048576,8,278588372,931592,1513971250,95533912303,422898,1,2.4795,335865,266746
1048576,8,365413406,1243439,1536000016,127339746765,524177,1,2.00042,21820,988.113
1048576,8,366848945,1248708,1249333606,126202445028,524299,1,1.99996,7983,266.977
1048576,8,366995530,1249194,1632266364,148714171925,524997,1,1.9973,3908,165.829
1048576,8,403127194,1374347,1552887862,175665159376,628407,1,1.66863,184,5.66167
1048576,8,68707837,40,7640614130,6818744903,23,1,45590.3,1048554,4.57244e+10
1048576,8,83906316,17,8492895974,6987579363,2,1,524288,1048575,2.74877e+11
1048576,8,98793109,16,14106837748,14343790210,1,1048576,1.04858e+06,1048576,0
131072,16,11032132,14,771900962,472557550,1,131072,131072,131072,0
131072,16,127723195,116364,336590996,37143279800,52786,1,2.48308,42229,33786.3
131072,16,168676223,154513,333347038,47035602996,65705,1,1.99486,4651,391.484
131072,16,168778505,154639,328703017,47171224349,65117,1,2.01287,3154,202.006
131072,16,170083485,155877,400594812,46778175995,65146,1,2.01197,1132,84.2963
131072,16,187538786,171756,323586516,58962536045,78257,1,1.67489,134,5.82269
131072,16,7665632,23,642044225,319944347,6,1,21845.3,131067,2.38587e+09
131072,16,9362649,16,707308292,389527453,1,131072,131072,131072,0
131072,32,11345554,14,2194309964,526126798,1,131072,131072,131072,0
131072,32,492299666,116364,1710197128,147657786853,52786,1,2.48308,42229,33786.3
131072,32,652493146,154513,1700519204,200223659678,65705,1,1.99486,4651,391.484
131072,32,652949072,154639,1712898722,200813922675,65117,1,2.01287,3154,202.006
131072,32,658102417,155877,1736924855,195330354476,65146,1,2.01197,1132,84.2963
131072,32,725680698,171756,1683070705,217558266400,78257,1,1.67489,134,5.82269
131072,32,7876526,23,1983886992,378772381,6,1,21845.3,131067,2.38587e+09
131072,32,9613350,16,2086594153,461693865,1,131072,131072,131072,0
262144,16,16127723,36,1050238540,692184949,19,1,13797.1,262126,3.42596e+09
262144,16,19716186,16,1322162999,892364417,1,262144,262144,262144,0
262144,16,23265975,15,1376054599,918630506,2,1,131072,262143,1.71796e+10
262144,16,257804122,234939,410158427,71197500042,106039,1,2.47215,81528,62686.5
262144,16,336575917,308365,420185783,93721527724,129921,1,2.01772,6766,459.148
262144,16,338703364,310333,418427893,102946721984,130864,1,2.00318,4112,223.114
262144,16,342870634,314248,458945882,103120421823,131497,1,1.99354,1896,87.9851
262144,16,375729170,344100,401694134,115775058473,157112,1,1.66852,128,5.37445
262144,32,1302061636,308365,1734675012,381476783243,129921,1,2.01772,6766,459.148
262144,32,1310357720,310333,1774296602,387472711505,130864,1,2.00318,4112,223.114
262144,32,1326717769,314248,1736257385,397336805065,131497,1,1.99354,1896,87.9851
262144,32,1453874777,344100,1730489329,434874574516,157112,1,1.66852,128,5.37445
262144,32,16544063,36,2335325228,802928185,19,1,13797.1,262126,3.42596e+09
262144,32,20205912,16,2478889605,947790561,1,262144,262144,262144,0
262144,32,23900733,15,2592407227,1060651437,2,1,131072,262143,1.71796e+10
262144,32,993848541,234939,1752492542,296499746284,106039,1,2.47215,81528,62686.5
524288,16,33804813,33,1940806464,1545746286,16,1,32768,524273,1.61051e+10
524288,16,41380574,16,2320796452,1847063047,1,524288,524288,524288,0
524288,16,48864332,16,2697222233,2179556225,1,524288,524288,524288,0
524288,16,517957703,472100,593544244,144221366185,212130,1,2.47154,162078,123839
524288,16,679495999,622616,548015118,188872153409,262313,1,1.99871,12900,704.772
524288,16,683089439,626049,547710367,206397506919,261705,1,2.00335,3286,124.235
524288,16,683494291,626389,557726106,221743314998,262586,1,1.99663,5619,202.574
524288,16,750451608,687215,532282385,208558569292,314880,1,1.66504,136,5.42143
524288,32,2628893502,622616,1975317918,803794331034,262313,1,1.99871,12900,704.772
524288,32,2903726034,687215,1760518973,879107825565,314880,1,1.66504,136,5.42143
524288,32,42389102,16,3258020224,1928615976,1,524288,524288,524288,0
1048576,16,1022533531,931592,896307962,284932358995,422898,1,2.4795,335865,266746
1048576,16,102313746,16,5649990215,4954701947,1,1048576,1.04858e+06,1048576,0
1048576,16,1357074549,1243439,810153149,377628572324,524177,1,2.00042,21820,988.113
1048576,16,1362644748,1248708,838907466,378389702581,524299,1,1.99996,7983,266.977
1048576,16,1363194459,1249194,837211607,382991850360,524997,1,1.9973,3908,165.829
1048576,16,1500744693,1374347,755923156,417687269550,628407,1,1.66863,184,5.66167
1048576,16,70839339,40,3991949610,3611687035,23,1,45590.3,1048554,4.57244e+10
1048576,16,86743010,17,4778265733,4362008126,2,1,524288,1048575,2.74877e+11
1048576,32,105121203,16,5764092585,5129733930,1,1048576,1.04858e+06,1048576,0
1048576,32,3941285083,931592,2209591897,1216780824750,422898,1,2.4795,335865,266746
1048576,32,5272207117,1248708,2125004244,1630432395658,524299,1,1.99996,7983,266.977
1048576,32,72407070,40,4412732383,3607757580,23,1,45590.3,1048554,4.57244e+10
